Place,Player,Registration code,Advertiser,Profile,Cardroom,Chips,Bets + fees,Total win,Jackpot win
4,kingshell85,8568164039,default44,-,betfairpoker,0,€1.00,€0.00,0
5,SerVik67,8568163587,defaultvx,-,redstar,0,€1.00,€0.00,0
6,CrhisCABJ,8568163368,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
7,Quj1977,8568162022,Seowhdefault,NA,whpoker,0,€1.00,€0.00,0
8,Andelas,8568157077,defaultatlanticcity.pe,-,atlanticcity.pe,0,€1.00,€0.00,0
9,maradonel70,8568149349,defaulte8,-,efortuna,0,€1.00,€0.00,0
10,beeshort724,8568155393,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
11,reykon,8568151386,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
1,pospecm1,8568468249,no_affiliate_cz,-,bifortuna.cz,9676200,€1.00,€0.00,0
1,lukas202,8568475503,no_affiliate_cz,-,bifortuna.cz,3726000,€1.00,€0.00,0
1,Kamcatko1995,8568427135,spnclever,-,bifortuna.cz,3063200,€1.00,€0.00,0
1,TasmanianDevill,8568477874,no_affiliate_cz,-,bifortuna.cz,8655800,€1.00,€0.00,0
1,oldtimemag,8568450894,defaultgrosvenor.poker,-,grosvenor.poker,2717500,€1.00,€0.00,0
1,bonna1,8568454669,defaultvx,-,redstar,3161300,€1.00,€0.00,0
7,Bromden78,8568464287,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
8,akkar,8568446073,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
9,jokapaivasamaa,8568461669,default97,-,paf.com,0,€1.00,€0.00,0
10,fofrtunak,8568462873,Google,-,bifortuna.cz,0,€1.00,€0.00,0
11,velaquezbb,8568442303,defaultcodere.mx,-,codere.mx,0,€1.00,€0.00,0
12,Andy333,8568486942,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
13,andy7388,8568442541,defaultvx,-,redstar,0,€1.00,€0.00,0
14,Ammoss77,8568444962,CZ_Display_PK,-,bifortuna.cz,0,€1.00,€0.00,0
15,pupu69,8568475932,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
16,JosiahW,8568472872,BetfairOG,-,betfairpoker,0,€1.00,€0.00,0
17,KingCyrus,8568425243,defaultvx,-,redstar,0,€1.00,€0.00,0
18,Kadesh321,8568447495,defaultvx,-,redstar,0,€1.00,€0.00,0
19,Hasnas77,8568472244,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
20,ninjaeasy269,8568458644,default8t,-,coolbet,0,€1.00,€0.00,0
21,Boban367,8568470603,northstarnetwork,-,bifortuna.cz,0,€1.00,€0.00,0
22,Nortz300,8568442341,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
23,Hasnas77,8568457134,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
24,Sigzanturbo,8568452469,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
25,Maddy41,8568419877,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
26,KawangaGold,8568452755,default44,-,betfairpoker,0,€1.00,€0.00,0
27,Ludovoin666,8568447325,defaultvx,-,redstar,0,€1.00,€0.00,0
28,KoelhoJJ,8568444450,pokercash,-,championpoker,0,€1.00,€0.00,0
29,oldtimemag,8568414904,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
30,Nortz300,8568438266,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
31,velaquezbb,8568423087,defaultcodere.mx,-,codere.mx,0,€1.00,€0.00,0
1,HazeBlazer,8568216608,defaultbet365poker.nl,-,bet365poker.nl,5742100,€1.00,€0.00,0
1,tigertough254,8568227538,default7z,-,paddypowerpoker.com,7687500,€1.00,€0.00,0
1,Lemur666,8568222147,no_affiliate_cz,-,bifortuna.cz,5570400,€1.00,€0.00,0
4,Revelinthechaos9,8568229844,default44,-,betfairpoker,0,€1.00,€0.00,0
5,prazzor1,8568215701,defaultvx,-,redstar,0,€1.00,€0.00,0
6,maradonel70,8568215029,defaulte8,-,efortuna,0,€1.00,€0.00,0
7,Overthinker112,8568231279,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
8,AnbuHokage,8568225908,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
9,NEGUETA,8568202264,default8t,-,coolbet,0,€1.00,€0.00,0
10,SKYDU1,8568226697,defaultnr,-,netbetro,0,€1.00,€0.00,0
11,roisbluffing,8568226513,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
12,Lucineczka92,8568224748,dazemkt1337,-,bifortuna.cz,0,€1.00,€0.00,0
13,FlopMozilla,8568219175,defaultvx,-,redstar,0,€1.00,€0.00,0
14,jupiterdawn98,8568216281,CasinoAppAndroid_MX,304145,codere.mx,0,€1.00,€0.00,0
15,IOANNHS1958,8568217062,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
16,psycho311,8568215572,Google,-,bifortuna.cz,0,€1.00,€0.00,0
17,tzole90,8568216958,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
18,IOANNHS1958,8568216393,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
19,psycho311,8568213830,Google,-,bifortuna.cz,0,€1.00,€0.00,0
1,iggydog1232,8568694210,googleskill04,NA,whpoker,9822700,€1.00,€0.00,0
1,ArnieXL,8568748052,defaultgrosvenor.poker,-,grosvenor.poker,8634000,€1.00,€0.00,0
1,hernanchaca,8568714293,defaultbet365poker.bap,-,bet365poker.bap,2567000,€1.00,€0.00,0
1,Guxi15,8568750869,default1o,-,svenskaspel,4683000,€1.00,€0.00,0
1,oldtimemag,8568643348,defaultgrosvenor.poker,-,grosvenor.poker,6175400,€1.00,€0.00,0
1,velaquezbb,8568674829,defaultcodere.mx,-,codere.mx,2874800,€1.00,€0.00,0
1,HeavenlyPerle,8568642930,defaulthollandcasino,-,hollandcasino,3381800,€1.00,€0.00,0
1,Ylore,8568753054,no_affiliate_cz,-,bifortuna.cz,3884000,€1.00,€0.00,0
1,gasik1,8568741797,affiliatemaster,-,bifortuna.cz,3382000,€1.00,€0.00,0
1,ktaou3,8568742567,defaultnovibet.gr,-,novibet.gr,2595300,€1.00,€0.00,0
11,jupiterbird51,8568708907,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
12,Ste3ao,8568638349,Google,-,bifortuna.cz,0,€1.00,€0.00,0
13,SteelXen,8568733409,default8u,-,coolbet.se,0,€1.00,€0.00,0
14,Tany83,8568695777,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
15,Ninna,8568724370,default1o,-,svenskaspel,0,€1.00,€0.00,0
16,clownfirst699,8568752096,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
17,Andy333,8568686349,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
18,Talentedgreat16,8568402513,default9m,-,betsson.com,0,€1.00,€0.00,0
19,colombia99,8568748111,default1o,-,svenskaspel,0,€1.00,€0.00,0
20,SwissMiss,8568737374,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
21,Ammoss77,8568492427,CZ_Display_PK,-,bifortuna.cz,0,€1.00,€0.00,0
22,Guxi15,8568730682,default1o,-,svenskaspel,0,€1.00,€0.00,0
23,Mrokar5,8568739221,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
24,lrico6,8568742586,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
25,Ntina1986,8568743497,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
26,colombia99,8568740084,default1o,-,svenskaspel,0,€1.00,€0.00,0
27,cata18cs,8568712527,Superpont1x2,-,efortuna,0,€1.00,€0.00,0
28,gasik1,8568739287,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
29,Naidobriq,8568721342,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
30,Horacioooo,8568737756,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
31,gasik1,8568701773,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
32,Mrokar5,8568696579,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
33,Spee,8568689688,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
34,Svitlab,8568702303,defaultvx,-,redstar,0,€1.00,€0.00,0
35,ryaldo,8568698763,who_migrated,-,whpoker,0,€1.00,€0.00,0
36,mtlpmg,8568704585,defaultvx,-,redstar,0,€1.00,€0.00,0
37,SteelXen,8568727764,default8u,-,coolbet.se,0,€1.00,€0.00,0
38,Topchen1,8568705631,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
39,jokapaivasamaa,8568683918,default97,-,paf.com,0,€1.00,€0.00,0
40,Guxi15,8568722395,default1o,-,svenskaspel,0,€1.00,€0.00,0
41,Ninna,8568707943,default1o,-,svenskaspel,0,€1.00,€0.00,0
42,clownbluffy4,8568707707,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
43,izzyskint,8568705441,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
44,Ninna,8568620098,default1o,-,svenskaspel,0,€1.00,€0.00,0
45,Topchen1,8568681096,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
46,jayflex514,8568696387,bet365,-,bet365poker,0,€1.00,€0.00,0
47,TasmanianDevill,8568687311,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
48,jayflex514,8568643332,bet365,-,bet365poker,0,€1.00,€0.00,0
1,ALeShiK19911,8568184094,defaultvx,-,redstar,3188000,€1.00,€0.00,0
1,Radekkunze22,8568184650,Google,-,bifortuna.cz,4812000,€1.00,€0.00,0
3,gest51,8568179448,default1o,-,svenskaspel,0,€1.00,€0.00,0
4,MRstedje,8568191533,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
4,Andrey240283,8568174389,defaultvx,-,redstar,0,€1.00,€0.00,0
5,leonchita,8568180402,defaultwhpoker,NA,whpoker,0,€1.00,€0.00,0
6,BogdanRUSS,8568179837,defaultvx,-,redstar,0,€1.00,€0.00,0
7,tzole90,8568182223,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
1,snoozeyaaloseee,8568587735,defaultskypoker.com,-,skypoker.com,4951400,€1.00,€0.00,0
1,EgorBobrow,8568526420,defaultvx,-,redstar,6662800,€1.00,€0.00,0
1,Maccodinho,8568561408,default1o,-,svenskaspel,1660200,€1.00,€0.00,0
1,chrisj88888,8568602176,defaultbetfredew5,-,betfredew5,14790800,€1.00,€0.00,0
1,grainne123,8568578485,Seowhpoker,-,whpoker,7086100,€1.00,€0.00,0
1,RShepp,8568581562,default7z,-,paddypowerpoker.com,4369100,€1.00,€0.00,0
1,jannicaB,8568546498,default97,-,paf.com,8079200,€1.00,€0.00,0
1,Kadesh321,8568560442,defaultvx,-,redstar,1400400,€1.00,€0.00,0
9,jayflex514,8568613260,bet365,-,bet365poker,0,€1.00,€0.00,0
10,ninjaeasy269,8568586377,default8t,-,coolbet,0,€1.00,€0.00,0
11,ryaldo,8568610720,who_migrated,-,whpoker,0,€1.00,€0.00,0
12,Ste3ao,8568530494,Google,-,bifortuna.cz,0,€1.00,€0.00,0
13,Boban367,8568566335,northstarnetwork,-,bifortuna.cz,0,€1.00,€0.00,0
14,Hoffie73,8568616560,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
15,belka9m,8568576400,PPC_SPB_Brand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
16,PhilPlehd,8568588733,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
17,Loppisnettan,8568561121,default1o,-,svenskaspel,0,€1.00,€0.00,0
18,TTcj,8568585142,defaultbetsmith.com,-,betsmith.com,0,€1.00,€0.00,0
19,MaTsuKai,8568594404,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
20,Bobo1973,8568541139,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
21,Ciubikas,8568594499,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
22,RealBasil79,8568567569,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
23,Andy333,8568615724,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
24,Ninna,8568579681,default1o,-,svenskaspel,0,€1.00,€0.00,0
25,Goallinnnn,8568561032,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
26,shalalalov,8568543512,defaultvx,-,redstar,0,€1.00,€0.00,0
27,bri11sky,8568615751,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
28,Hoffie73,8568609179,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
29,Andy333,8568542395,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
30,DAVEAAKKQQ,8568558685,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
31,catloyal397,8568571995,bet365,a,bet365poker,0,€1.00,€0.00,0
32,tripsdiamond93,8568602332,default8t,-,coolbet,0,€1.00,€0.00,0
33,Benny1213,8568549304,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
34,BluffPatrol,8568545324,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
35,Hasnas77,8568457438,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
36,TaliaReed,8568503879,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
37,oldtimemag,8568592489,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
38,Germanfp,8568510862,defaultvx,-,redstar,0,€1.00,€0.00,0
39,Ciubikas,8568561315,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
40,Poker2022,8568557528,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
41,ravenwyvern4,8568564270,bet365,-,bet365poker,0,€1.00,€0.00,0
42,Volkan2209,8568570686,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
43,PhilPlehd,8568579003,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
44,ninjaeasy269,8568575764,default8t,-,coolbet,0,€1.00,€0.00,0
45,catloyal397,8568558118,bet365,a,bet365poker,0,€1.00,€0.00,0
46,tayler1992,8568538784,defaultw4,NA,whpoker,0,€1.00,€0.00,0
47,doctorhelpme,8568424692,defaultvx,-,redstar,0,€1.00,€0.00,0
48,Goallinnnn,8568536081,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
49,DAVEAAKKQQ,8568545861,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
1,viole,8568245065,defaultvx,-,redstar,4859900,€1.00,€0.00,0
1,Faccvapb,8568248059,no_affiliate_cz,-,bifortuna.cz,13569800,€1.00,€0.00,0
1,DurtyMurt2021,8568262163,default7z,-,paddypowerpoker.com,5329700,€1.00,€0.00,0
1,Shaypmist,8568255727,defaultvx,-,redstar,3026600,€1.00,€0.00,0
1,monkeyjaxks,8568257721,default44,-,betfairpoker,1214000,€1.00,€0.00,0
6,leonchita,8568260158,defaultwhpoker,NA,whpoker,0,€1.00,€0.00,0
7,ALeShiK19911,8568256277,defaultvx,-,redstar,0,€1.00,€0.00,0
8,bauzz,8568254605,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
9,Matthess,8568256918,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
10,LIONGEORGE66,8568263369,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
11,Polly11man,8568263426,default44,-,betfairpoker,0,€1.00,€0.00,0
12,bookkooq,8568255200,defaultvx,-,redstar,0,€1.00,€0.00,0
13,LIONGEORGE66,8568262747,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
14,Polly11man,8568260045,default44,-,betfairpoker,0,€1.00,€0.00,0
15,LIONGEORGE66,8568261554,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
16,knifefluffy591,8568256101,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
17,LIONGEORGE66,8568259548,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
18,LIONGEORGE66,8568255441,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
19,Vevix1990,8568242638,Pokerman,-,bifortuna.cz,0,€1.00,€0.00,0
20,KzRunsGood,8568247777,bet365,-,bet365poker,0,€1.00,€0.00,0
21,monkeyjaxks,8568241259,default44,-,betfairpoker,0,€1.00,€0.00,0
22,Fortepelatyi88,8568255014,default97,-,paf.com,0,€1.00,€0.00,0
23,knifefluffy591,8568255401,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
24,WanWanx2,8568252668,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
25,Shaypmist,8568252794,defaultvx,-,redstar,0,€1.00,€0.00,0
26,Fortepelatyi88,8568254489,default97,-,paf.com,0,€1.00,€0.00,0
27,FlopMozilla,8568219247,defaultvx,-,redstar,0,€1.00,€0.00,0
28,viole,8568243403,defaultvx,-,redstar,0,€1.00,€0.00,0
1,BemPecoLun,8568820583,default8t,-,coolbet,8234700,€1.00,€0.00,0
1,WHM666888,8568857236,default8t,-,coolbet,10880600,€1.00,€0.00,0
1,Humusoid,8568827341,no_affiliate_cz,-,bifortuna.cz,2442900,€1.00,€0.00,0
1,Majesticwing18,8568853904,default5h,-,bet365poker.gr,8187600,€1.00,€0.00,0
1,Eduk4s,8568861013,defaultbetsafe.lt,-,betsafe.lt,3561700,€1.00,€0.00,0
1,Guxi15,8568847714,default1o,-,svenskaspel,2842000,€1.00,€0.00,0
1,Calculatedmad45,8568766232,default1o,-,svenskaspel,12278500,€1.00,€0.00,0
1,Humble,8568857860,default97,-,paf.com,4572000,€1.00,€0.00,0
9,Brutus18,8568858456,Google,-,bifortuna.cz,0,€1.00,€0.00,0
10,Neutrinum,8568861686,Google,-,bifortuna.cz,0,€1.00,€0.00,0
11,fighterbloody63,8568862825,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
12,HeavenlyPerle,8568643240,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
13,ravenvalley294,8568856588,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
14,prazzor1,8568816894,defaultvx,-,redstar,0,€1.00,€0.00,0
15,demonjolly324,8568769602,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
16,leo78,8568862436,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
17,Lucijan1218,8568860656,Google,-,bifortuna.cz,0,€1.00,€0.00,0
18,Topchen1,8568862108,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
19,akkar,8568861269,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
20,Careybear2020,8568858011,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
21,kmozik23,8568833150,Social_SPB_ACQ_Paid_Facebook,-,bifortuna.cz,0,€1.00,€0.00,0
22,Topchen1,8568859800,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
23,Neutrinum,8568859717,Google,-,bifortuna.cz,0,€1.00,€0.00,0
24,oldtimemag,8568856741,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
25,Eduk4s,8568859339,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
26,Skippy0161,8568843816,bet365,-,bet365poker,0,€1.00,€0.00,0
27,DrentheRules,8568846694,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
28,Topchen1,8568824125,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
29,Neutrinum,8568856899,Google,-,bifortuna.cz,0,€1.00,€0.00,0
30,WHM666888,8568851778,default8t,-,coolbet,0,€1.00,€0.00,0
31,Neutrinum,8568855276,Google,-,bifortuna.cz,0,€1.00,€0.00,0
32,Eduk4s,8568854341,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
33,oldtimemag,8568844035,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
34,Eduk4s,8568837165,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
35,Ninna,8568762152,default1o,-,svenskaspel,0,€1.00,€0.00,0
36,Crackthecat3,8568837288,default9m,-,betsson.com,0,€1.00,€0.00,0
37,ktaou3,8568849337,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
38,WHM666888,8568845102,default8t,-,coolbet,0,€1.00,€0.00,0
39,doowyah,8568833592,BetfairOG,-,betfairpoker,0,€1.00,€0.00,0
40,Valechi,8568848159,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
41,ZOFISH,8568806870,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
42,Overtime13,8568793131,defaultvx,-,redstar,0,€1.00,€0.00,0
43,oldtimemag,8568815288,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
44,gkazou,8568821983,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
45,Ste3ao,8568638388,Google,-,bifortuna.cz,0,€1.00,€0.00,0
46,Eduk4s,8568834732,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
47,mpatalamas,8568828307,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
48,kmozik23,8568819425,Social_SPB_ACQ_Paid_Facebook,-,bifortuna.cz,0,€1.00,€0.00,0
49,gywhites,8568816454,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
50,Humusoid,8568808212,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
51,Topchen1,8568806048,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
52,Boblad12sky,8568807635,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
53,gywhites,8568814445,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
1,Donhoolm,8568090449,default13,a,bet365poker.dk,4565500,€1.00,€0.00,0
1,Bugo17,8568101567,default7z,-,paddypowerpoker.com,14314100,€1.00,€0.00,0
1,HandsomeAsGod,8568102186,defaultvx,-,redstar,5220000,€1.00,€0.00,0
1,IplayBadly44,8568080406,default7z,-,paddypowerpoker.com,2332400,€1.00,€0.00,0
1,Radekkunze22,8568097077,Google,-,bifortuna.cz,1568000,€1.00,€0.00,0
6,NikePoker,8568076933,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
7,oldtimemag,8568042172,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
8,Jhonpv,8568102248,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
9,Chinofk,8568098665,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
10,Buttyboysky,8568092975,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
11,lorbal,8568102334,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
12,fkaiut,8568100329,pokercash,-,championpoker,0,€1.00,€0.00,0
13,HandsomeAsGod,8568098050,defaultvx,-,redstar,0,€1.00,€0.00,0
14,rebecka86,8568093981,default1o,-,svenskaspel,0,€1.00,€0.00,0
15,docctorrEli,8568085949,defaultvx,-,redstar,0,€1.00,€0.00,0
16,fkaiut,8568099640,pokercash,-,championpoker,0,€1.00,€0.00,0
17,Jambales,8568097721,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
18,sandstorm,8568095100,default97,-,paf.com,0,€1.00,€0.00,0
19,Salehhh,8568095984,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
20,HandsomeAsGod,8568095819,defaultvx,-,redstar,0,€1.00,€0.00,0
21,Radekkunze22,8568095622,Google,-,bifortuna.cz,0,€1.00,€0.00,0
22,Salehhh,8568089030,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
23,Radekkunze22,8568073715,Google,-,bifortuna.cz,0,€1.00,€0.00,0
24,sandstorm,8568093193,default97,-,paf.com,0,€1.00,€0.00,0
25,Bobbulf,8568091323,default8t,-,coolbet,0,€1.00,€0.00,0
26,Stokecity88,8568050312,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
27,Baunzi,8568078298,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
28,mates22,8568072460,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
1,velaquezbb,8568961944,defaultcodere.mx,-,codere.mx,2432000,€1.00,€0.00,0
1,Burka24,8568955002,defaultbetsafe.lt,-,betsafe.lt,13568000,€1.00,€0.00,0
3,rabitt99,8568961795,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
4,M4jkynho,8568964646,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
5,Gogokat,8568963414,CZ_tomecek,-,bifortuna.cz,0,€1.00,€0.00,0
5,Gogokat,8568965809,CZ_tomecek,-,bifortuna.cz,0,€1.00,€0.00,0
6,nerfer47,8568964398,defaultvx,-,redstar,0,€1.00,€0.00,0
6,Gogokat,8568948225,CZ_tomecek,-,bifortuna.cz,0,€1.00,€0.00,0
7,kieron1986sky,8568942565,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
7,M4jkynho,8568954530,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
7,clubhungry175,8568948797,bet365,-,bet365poker,0,€1.00,€0.00,0
7,Gogokat,8568958480,CZ_tomecek,-,bifortuna.cz,0,€1.00,€0.00,0
7,yamoto67,8568944408,default9u,-,nordicbet.com,0,€1.00,€0.00,0
8,Joegreenwy209,8568948683,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
8,borisatac,8568945351,defaultvx,-,redstar,0,€1.00,€0.00,0
8,Jozo217,8568956248,Social_CAS_ACQ_Paid_Facebook,-,bifortuna.cz,0,€1.00,€0.00,0
1,iur1115,8569204126,defaultvx,-,redstar,4478600,€1.00,€0.00,0
1,Andy333,8569197319,defaultbetfredew5,-,betfredew5,5979500,€1.00,€0.00,0
1,clownfirst699,8569203714,defaultnovibet.gr,-,novibet.gr,7541900,€1.00,€0.00,0
4,JanneJyske,8569203567,default97,-,paf.com,0,€1.00,€0.00,0
5,haluzar11,8569180242,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
6,Ylore,8569220897,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
7,GCDFTM,8569220540,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
8,akkar,8569215712,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
9,Tokes69,8569219798,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
10,catsnowflake23,8569219510,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
11,GCDFTM,8569205526,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
12,MajkCz5,8569194258,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
13,Ylore,8569211212,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
14,SouralM,8569190700,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
15,Magnetic86,8569167771,defaultvx,-,redstar,0,€1.00,€0.00,0
16,JanneJyske,8569194511,default97,-,paf.com,0,€1.00,€0.00,0
17,slavaesca,8569182244,defaultvx,-,redstar,0,€1.00,€0.00,0
18,Shosho69,8569183875,defaultvx,-,redstar,0,€1.00,€0.00,0
1,sheriiff05,8568983975,default44,-,betfairpoker,918500,€1.00,€0.00,0
1,Turbulenz,8568982922,default8t,-,coolbet,6081500,€1.00,€0.00,0
3,sheriiff05,8568982826,default44,-,betfairpoker,0,€1.00,€0.00,0
3,sheriiff05,8568983618,default44,-,betfairpoker,0,€1.00,€0.00,0
